           75.2        11.9595        -26.238       -14.2785       0.747466              0        1.17162
           75.4        10.2105       -24.4891       -14.2786       0.638158              0        1.15988
           75.6        14.4559       -28.7345       -14.2786       0.903495              0        1.24717
           75.8        11.6059       -25.8845       -14.2786       0.725372              0        1.15154
             76          16.43       -30.7087       -14.2787        1.02688              0        1.10966
           76.2         16.014       -30.2926       -14.2785        1.00088              0        1.16843
           76.4        12.5484       -26.8268       -14.2784       0.784272              0        1.39842
           76.6        10.2099       -24.4884       -14.2785       0.638119              0         1.8635
           76.8        11.6014       -25.8799       -14.2785       0.725088              0       0.925654
             77        12.2537       -26.5322       -14.2785       0.765856              0        1.42298
           77.2        9.95263       -24.2313       -14.2786       0.622039              0        1.33132
           77.4        9.25122         -23.53       -14.2787       0.578201              0        1.26412
           77.6        14.8749       -29.1538       -14.2789       0.929683              0        1.11898
           77.8        12.9346       -27.2135       -14.2789       0.808411              0        1.19135
             78        14.4245       -28.7033       -14.2788       0.901528              0        1.11676
           78.2        10.0015       -24.2803       -14.2788       0.625092              0        1.07999
           78.4        11.7432        -26.022       -14.2788       0.733951              0        1.14778
           78.6        14.5066       -28.7853       -14.2788       0.906662              0        1.00819
           78.8        9.35411       -23.6328       -14.2787       0.584632              0        1.38675
             79         12.565       -26.8436       -14.2786       0.785313              0        1.37769
           79.2         11.209       -25.4874       -14.2784       0.700563              0        1.14157
           79.4        9.67886       -23.9573       -14.2784       0.604929              0        1.18632
           79.6        9.75456       -24.0329       -14.2783        0.60966              0        1.19676
           79.8        13.6409       -27.9191       -14.2783       0.852553              0       0.983947
             80        15.5878        -29.866       -14.2781        0.97424              0        1.13803
           80.2        12.9745       -27.2526        -14.278       0.810909              0        1.50292
           80.4        14.3292       -28.6073       -14.2781       0.895577              0        1.63808
           80.6         15.696       -29.9743       -14.2783       0.981003              0        1.27935
           80.8        15.8605       -30.1387       -14.2783       0.991279              0        1.45476
             81        12.9055       -27.1836       -14.2781       0.806591              0        1.29796
           81.2        13.3287       -27.6069       -14.2782       0.833043              0        1.15316
           81.4        13.5538       -27.8319       -14.2781       0.847114              0        1.61632
           81.6        11.6899       -25.9682       -14.2783        0.73062              0        1.23339
           81.8        12.9217          -27.2       -14.2783       0.807608              0        1.33201
             82        8.10009       -22.3781        -14.278       0.506256              0        1.10512
           82.2        10.1062       -24.3841        -14.278       0.631635              0        1.27433
           82.4        11.7532       -26.0312        -14.278       0.734575              0         1.4437
           82.6        9.38221       -23.6601       -14.2779       0.586388              0        1.34804
           82.8        10.6476       -24.9255       -14.2779       0.665475              0         1.0522
             83        14.2907       -28.5687        -14.278       0.893171              0        1.17149
           83.2        10.1654       -24.4433        -14.278       0.635336              0        1.03549
           83.4        9.82047       -24.0985       -14.2781       0.613779              0         1.3569
